,Country Name,Country Code,Year,GDP,Health Spendings,Life Expectancy,Population
1520,Turkey,TUR,1991,150027833333.333,175.323,64.757,54840595.0
1521,Turkey,TUR,1992,158459130434.783,182.685,65.275,55748946.0
1522,Turkey,TUR,1993,180169736363.636,196.972,65.815,56653808.0
1523,Turkey,TUR,1994,130690172297.297,179.54,66.377,57564209.0
1524,Turkey,TUR,1995,169485941048.035,175.421,66.963,58486453.0
1525,Turkey,TUR,1996,181475555282.555,230.987,67.57,59423278.0
1526,Turkey,TUR,1997,189834649111.257,266.415,68.189,60372571.0
1527,Turkey,TUR,1998,275967393939.394,299.709,68.807,61329665.0
1528,Turkey,TUR,1999,256385525071.633,369.102,69.417,62287391.0
1529,Turkey,TUR,2000,274302959053.103,431.847,70.005,63240196.0
1530,Turkey,TUR,2001,201751148417.102,472.652,70.56,64192243.0
1531,Turkey,TUR,2002,240253216295.117,519.978,71.078,65145357.0
1532,Turkey,TUR,2003,314592428076.487,509.613,71.559,66089402.0
1533,Turkey,TUR,2004,408876042651.701,558.511,72.004,67010930.0
1534,Turkey,TUR,2005,506308311476.63,588.128,72.424,67903461.0
1535,Turkey,TUR,2006,557057829051.453,677.628,72.83,68756809.0
1536,Turkey,TUR,2007,681337335021.874,732.948,73.235,69581854.0
1537,Turkey,TUR,2008,770462156204.38,807.052,73.649,70418612.0
1538,Turkey,TUR,2009,649272568774.193,816.531,74.074,71321406.0
1539,Turkey,TUR,2010,776992599946.766,844.042,74.507,72326992.0
1540,Turkey,TUR,2011,838762755164.179,888.309,74.944,73443254.0
1541,Turkey,TUR,2012,880556375779.51,894.741,75.373,74651046.0
1542,Turkey,TUR,2013,957783020853.031,947.74,75.784,75925454.0
1543,Turkey,TUR,2014,938952628604.067,1006.772,76.172,77229262.0
1544,Turkey,TUR,2015,864316670330.882,1040.108,76.532,78529413.0
1545,Turkey,TUR,2016,869692960365.551,1128.754,76.86,79827868.0
1546,Turkey,TUR,2017,858996263095.858,1175.655,77.161,81116451.0
1547,Turkey,TUR,2018,778377023568.884,1214.124,77.437,82340090.0
1548,Turkey,TUR,2019,761428183369.171,1266.935,77.691,83429607.0
1549,United States,USA,1970,1073303000000.0,326.961,70.8073170731707,205052000.0
1550,United States,USA,1971,1164850000000.0,357.988,71.1073170731707,207661000.0
1551,United States,USA,1972,1279110000000.0,397.097,71.1560975609756,209896000.0
1552,United States,USA,1973,1425376000000.0,439.302,71.3560975609756,211909000.0
1553,United States,USA,1974,1545243000000.0,495.114,71.9560975609756,213854000.0
1554,United States,USA,1975,1684904000000.0,560.75,72.6048780487805,215973000.0
1555,United States,USA,1976,1873412000000.0,638.851,72.8560975609756,218035000.0
1556,United States,USA,1977,2081826000000.0,726.241,73.2560975609756,220239000.0
1557,United States,USA,1978,2351599000000.0,808.884,73.3560975609756,222585000.0
1558,United States,USA,1979,2627333000000.0,908.963,73.8048780487805,225055000.0
1559,United States,USA,1980,2857307000000.0,1036.3,73.609756097561,227225000.0
1560,United States,USA,1981,3207041000000.0,1191.537,74.009756097561,229466000.0
1561,United States,USA,1982,3343789000000.0,1329.669,74.3609756097561,231664000.0
1562,United States,USA,1983,3634038000000.0,1451.945,74.4634146341463,233792000.0
1563,United States,USA,1984,4037613000000.0,1590.667,74.5634146341464,235825000.0
1564,United States,USA,1985,4338979000000.0,1735.156,74.5634146341464,237924000.0
1565,United States,USA,1986,4579631000000.0,1847.773,74.6146341463415,240133000.0
1566,United States,USA,1987,4855215000000.0,1976.141,74.7658536585366,242289000.0
1567,United States,USA,1988,5236438000000.0,2195.45,74.7658536585366,244499000.0
1568,United States,USA,1989,5641580000000.0,2424.562,75.0170731707317,246819000.0
1569,United States,USA,1990,5963144000000.0,2684.911,75.2146341463415,249623000.0
1570,United States,USA,1991,6158129000000.0,2901.513,75.3658536585366,252981000.0
1571,United States,USA,1992,6520327000000.0,3100.405,75.6170731707317,256514000.0
1572,United States,USA,1993,6858559000000.0,3286.508,75.419512195122,259919000.0
1573,United States,USA,1994,7287236000000.0,3429.476,75.619512195122,263126000.0
1574,United States,USA,1995,7639749000000.0,3586.721,75.6219512195122,266278000.0
1575,United States,USA,1996,8073122000000.0,3737.573,76.0268292682927,269394000.0
1576,United States,USA,1997,8577554457000.0,3894.319,76.4292682926829,272657000.0
1577,United States,USA,1998,9062818202000.0,4061.249,76.5804878048781,275854000.0
1578,United States,USA,1999,9630664202000.0,4261.685,76.5829268292683,279040000.0
1579,United States,USA,2000,10252345464000.0,4536.166,76.6365853658537,282162411.0
1580,United States,USA,2001,10581821399000.0,4888.081,76.8365853658537,284968955.0
1581,United States,USA,2002,10936419054000.0,5316.341,76.9365853658537,287625193.0
1582,United States,USA,2003,11458243878000.0,5726.453,77.0365853658537,290107933.0
1583,United States,USA,2004,12213729147000.0,6087.904,77.4878048780488,292805298.0
1584,United States,USA,2005,13036640230000.0,6442.979,77.4878048780488,295516599.0
1585,United States,USA,2006,13814611414000.0,6814.405,77.6878048780488,298379912.0
1586,United States,USA,2007,14451858656000.0,7167.044,77.9878048780488,301231207.0
1587,United States,USA,2008,14712844084000.0,7386.572,78.0390243902439,304093966.0
1588,United States,USA,2009,14448933025000.0,7645.977,78.390243902439,306771529.0
1589,United States,USA,2010,14992052727000.0,7880.441,78.5414634146342,309327143.0
1590,United States,USA,2011,15542581104000.0,8080.919,78.6414634146341,311583481.0
1591,United States,USA,2012,16197007349000.0,8348.239,78.7414634146342,313877662.0
1592,United States,USA,2013,16784849196000.0,8533.098,78.7414634146342,316059947.0
1593,United States,USA,2014,17527163695000.0,8949.855,78.8414634146341,318386329.0
1594,United States,USA,2015,18238300569000.0,9399.188,78.690243902439,320738994.0
1595,United States,USA,2016,18745075687000.0,9777.261,78.5390243902439,323071755.0
1596,United States,USA,2017,19542979183000.0,10106.176,78.5390243902439,325122128.0
1597,United States,USA,2018,20611860934000.0,10528.48,78.6390243902439,326838199.0
1598,United States,USA,2019,21433224697000.0,10948.475,78.7878048780488,328329953.0
1599,South Africa,ZAF,2000,136361854808.496,514.456,56.048,44967713.0
1600,South Africa,ZAF,2001,121514658737.165,538.48,55.089,45571272.0
1601,South Africa,ZAF,2002,115482368343.658,528.426,54.31,46150913.0
1602,South Africa,ZAF,2003,175256916996.047,556.385,53.749,46719203.0
1603,South Africa,ZAF,2004,228590027400.653,579.762,53.444,47291610.0
1604,South Africa,ZAF,2005,257772710832.953,612.521,53.447,47880595.0
1605,South Africa,ZAF,2006,271638484826.109,665.385,53.795,48489464.0
1606,South Africa,ZAF,2007,299415505152.298,705.104,54.452,49119766.0
1607,South Africa,ZAF,2008,286769839732.726,755.476,55.36,49779472.0
1608,South Africa,ZAF,2009,295936485832.635,789.06,56.46,50477013.0
1609,South Africa,ZAF,2010,375349442837.24,861.163,57.669,51216967.0
1610,South Africa,ZAF,2011,416418874936.304,915.984,58.895,52003759.0
1611,South Africa,ZAF,2012,396332702639.496,969.734,60.06,52832659.0
1612,South Africa,ZAF,2013,366829390478.954,993.766,61.099,53687125.0
1613,South Africa,ZAF,2014,350904575292.317,1024.529,61.968,54544184.0
1614,South Africa,ZAF,2015,317620522794.827,1063.803,62.649,55386369.0
1615,South Africa,ZAF,2016,296357282715.109,1056.591,63.153,56207649.0
1616,South Africa,ZAF,2017,349554116683.818,1072.354,63.538,57009751.0
1617,South Africa,ZAF,2018,368288939768.322,1103.532,63.857,57792520.0
